receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
215034,2012-01-07,MOHAWK,6.97,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215682,2012-01-07,LIQUOR DEPOT,51.92,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215683,2012-01-07,LIQUOR DEPOT,85.88,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
214859,2012-01-08,RUN'N ON EMPTY,11.96,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217245,2012-01-08,WALMART,11.13,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215689,2012-01-09,4TH STREET LIQUOR,61.15,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217415,2012-01-09,CENTEX,19.20,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214935,2012-01-10,CITY OF RED DEER,41.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215004,2012-01-10,A BUCK OR TWO,12.60,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
216952,2012-01-10,CANADIAN TIRE,78.27,cash,,False,,,False,,vehicle_maintenance_cash_likely,maintenance vendor keyword
217124,2012-01-11,REAL CANADIAN WHOLESALE CLUB,5.67,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215036,2012-01-12,MOHAWK,56.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215037,2012-01-12,MOHAWK,8.88,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215038,2012-01-12,MOHAWK,3.65,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215155,2012-01-12,JUMBO,4.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217027,2012-01-12,COOP LIQUOR,19.93,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
214096,2012-01-13,PETRO-CANADA,93.96,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214097,2012-01-13,PETRO-CANADA,5.98,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214933,2012-01-13,PUROLATOR COURIER,66.52,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215635,2012-01-13,GLOBAL LIQUOR STORE,102.97,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215695,2012-01-13,UNREADABLE,75.56,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217040,2012-01-13,DOLLARAMA,57.32,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217143,2012-01-13,SOBEYS,104.52,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214098,2012-01-14,PETRO-CANADA,53.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214855,2012-01-14,ALL SERVICE INSURANCE,1000.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214885,2012-01-14,ESSO,50.12,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214988,2012-01-14,FAS GAS,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215031,2012-01-14,MOHAWK,5.24,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215032,2012-01-14,MOHAWK,6.49,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215033,2012-01-14,MOHAWK,41.01,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215638,2012-01-14,GLOBAL LIQUOR STORE,69.28,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215639,2012-01-14,GLOBAL LIQUOR STORE,76.15,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215640,2012-01-14,GLOBAL LIQUOR STORE,116.75,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215681,2012-01-14,LIQUOR DEPOT,26.34,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
214883,2012-01-15,ESSO,81.52,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
214973,2012-01-15,CENTEX,73.40,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214974,2012-01-15,CENTEX,44.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215207,2012-01-15,SHELL,69.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215208,2012-01-15,SHELL,10.51,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215049,2012-01-16,MOHAWK,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217092,2012-01-16,CALGARY AIRPORT AUTHORITY,40.24,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173576,2012-01-18,TELUS,159.00,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173575,2012-01-19,GREYHOUND,19.10,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217066,2012-01-20,SAVE ON FOODS,6.46,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217222,2012-01-20,RED DEER REGISTRIES,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217262,2012-01-20,CENTEX,48.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215715,2012-01-21,CAPRI LIQUOR STORE,16.99,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215716,2012-01-21,CAPRI LIQUOR STORE,11.49,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217407,2012-01-21,CENTEX,6.18,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217414,2012-01-21,CENTEX,14.90,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215041,2012-01-22,106.7 THE DRIVE,48.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215042,2012-01-22,ESSO,48.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215091,2012-01-23,MR SUDS INC.,6.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215092,2012-01-23,MR SUDS INC.,11.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217263,2012-01-23,CENTEX,165.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215227,2012-01-24,SHELL,62.32,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215463,2012-01-24,FIBRENEW,1050.00,cash,,False,,,False,manual_2012_backfill,petty_cash_business_likely,cash method with non-specific vendor
215483,2012-01-24,PARRS AUTOMOTIVE,500.00,cash,,False,,,False,manual_2012_backfill,vehicle_maintenance_cash_likely,maintenance vendor keyword
217265,2012-01-24,CENTEX,52.03,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217406,2012-01-24,CENTEX,16.84,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
173579,2012-01-25,MR -LUBE,61.40,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215141,2012-01-25,JUMBO,11.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
173609,2012-01-26,MONGOLIE GRILL,48.79,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217157,2012-01-26,COOP,23.86,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217264,2012-01-26,CENTEX,46.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
173604,2012-01-27,CENTEX,3.09,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173602,2012-01-28,CENTEX,66.00,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173605,2012-01-28,MR.SUDS INC.,11.20,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217404,2012-01-28,CENTEX,45.84,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217405,2012-01-28,CENTEX,16.84,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214882,2012-01-30,ESSO,20.12,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215048,2012-01-30,MOHAWK,41.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
173547,2012-01-31,ERLES AUTO REPAIR,453.34,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217219,2012-01-31,CITY OF RED DEER,315.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217220,2012-01-31,CITY OF RED DEER,200.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217221,2012-01-31,CITY OF RED DEER,165.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214917,2012-02-01,ESSO,17.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215218,2012-02-01,SHELL,68.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215145,2012-02-02,JUMBO,5.60,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
216995,2012-02-02,CENTEX,50.00,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
216996,2012-02-02,CENTEX,12.04,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216997,2012-02-02,CENTEX,46.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217278,2012-02-02,CENTEX,46.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217281,2012-02-02,CENTEX,9.27,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215655,2012-02-03,PLAZA LIQUOR TOWN,10.37,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215700,2012-02-03,VILLAGE MALL,21.53,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215775,2012-02-03,MACS CONVENIENCE,16.22,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217000,2012-02-03,CENTEX,6.32,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217225,2012-02-03,COPIES NOW,570.15,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217276,2012-02-03,CENTEX,6.32,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
173614,2012-02-04,ROGERS,41.99,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173617,2012-02-04,OFFICE SUPPLIES,64.05,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
173651,2012-02-04,FAS GAS,48.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
214918,2012-02-04,ESSO,60.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215090,2012-02-04,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215146,2012-02-04,JUMBO,10.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215186,2012-02-04,HUGHES,10.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215642,2012-02-04,COLD ONES LIQUOR,55.85,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215644,2012-02-04,CAPRI LIQUOR STORE,9.74,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217002,2012-02-04,CENTEX,50.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217274,2012-02-04,CENTEX,50.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216998,2012-02-05,CENTEX,24.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217513,2012-02-05,CENTEX,24.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215007,2012-02-06,THE KEY HOLE,31.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215009,2012-02-06,THE KEY HOLE,13.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
216999,2012-02-06,CENTEX,30.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217171,2012-02-06,MR LUBE,61.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217277,2012-02-06,CENTEX,30.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217575,2012-02-06,PHOENIX BUFFET,35.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217087,2012-02-07,EDMONTON AIRPORT AUTHORITY,4.00,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217273,2012-02-07,CENTEX,55.41,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217426,2012-02-07,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214948,2012-02-08,CITY CENTER VACUUM,20.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217272,2012-02-08,CENTEX,60.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217105,2012-02-09,CALGARY AIRPORT AUTHORITY,13.51,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215628,2012-02-10,LIQUOR BARN,8.49,cash,,False,,,False,manual_2012_backfill,liquor_cash_likely,liquor vendor keyword
214932,2012-02-11,DOLLARAMA,4.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217007,2012-02-11,CENTEX,64.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217279,2012-02-11,CENTEX,54.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214072,2012-02-12,FLYING J,200.00,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215143,2012-02-12,JUMBO,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217104,2012-02-12,CALGARY AIRPORT AUTHORITY,17.87,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217129,2012-02-12,SOBEYS,20.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217250,2012-02-12,CENTEX,11.95,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217422,2012-02-12,NORTHWOOD LIQUOR STORE,22.50,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217047,2012-02-13,STAPLES,58.82,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217524,2012-02-13,BONANNO PIZZA,11.24,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215605,2012-02-14,LIQUOR BARN,115.00,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215704,2012-02-14,RIMBEY LIQUOR STORE,5.50,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217280,2012-02-14,CENTEX,3.24,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217334,2012-02-14,MGM GRAND HOTEL,91.93,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217335,2012-02-14,MGM GRAND HOTEL,91.93,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217519,2012-02-14,BOSTON PIZZA,10.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214088,2012-02-16,COOP,26.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215404,2012-02-16,CENTEX,43.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217240,2012-02-16,MGM GRAND HOTEL,2.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217520,2012-02-16,HMS HOST RESTAURANT,12.09,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217555,2012-02-16,PHIL'S RESTAURA,9.08,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214031,2012-02-17,FAS GAS,14.38,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214919,2012-02-17,ESSO,30.03,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215040,2012-02-17,DOMO GAS,37.98,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215703,2012-02-17,LACOMBE LIQUOR STORE,35.18,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217004,2012-02-17,CENTEX,35.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217109,2012-02-17,CALGARY AIRPORT AUTHORITY,17.87,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217275,2012-02-17,CENTEX,35.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217423,2012-02-17,LACOMBE LIQUOR STORE,154.52,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217477,2012-02-17,CENTEX,47.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214068,2012-02-18,FLYING J,8.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214083,2012-02-18,FLYING J,193.02,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
215088,2012-02-18,MR SUDS INC.,7.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215634,2012-02-18,GLOBAL LIQUOR STORE,325.71,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217001,2012-02-18,CENTEX,54.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215089,2012-02-19,MR SUDS INC.,9.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215637,2012-02-19,GLOBAL LIQUOR STORE,24.27,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215652,2012-02-19,CAPRI LIQUOR STORE,25.09,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215047,2012-02-20,MOHAWK,150.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215144,2012-02-20,JUMBO,10.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217170,2012-02-20,MR LUBE,210.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217523,2012-02-20,KFC,8.39,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214044,2012-02-21,LIQUOR CROSSING,7.50,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215164,2012-02-21,SUPER CLEAN,8.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215636,2012-02-21,GLOBAL LIQUOR STORE,148.98,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215648,2012-02-21,CAPRI LIQUOR STORE,249.47,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217103,2012-02-21,CALGARY AIRPORT AUTHORITY,4.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217251,2012-02-21,CENTEX,71.42,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214028,2012-02-22,FAS GAS,66.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215142,2012-02-22,JUMBO,8.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217111,2012-02-22,PART SOURCE,10.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217224,2012-02-22,KORAX,314.37,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217110,2012-02-23,RED DEER REGISTRIES,78.90,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217252,2012-02-23,CENTEX,9.43,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214087,2012-02-24,COOP,43.85,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
214281,2012-02-24,REAL CAN SUPERSTORE,33.55,cash,,False,,,False,BANKING,petty_cash_business_likely,cash method with non-specific vendor
215087,2012-02-24,MR SUDS INC.,9.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214069,2012-02-25,FLYING J,3.28,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215196,2012-02-25,SHELL,61.95,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215197,2012-02-25,SHELL,6.49,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215649,2012-02-25,CAPRI LIQUOR STORE,32.96,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217321,2012-02-25,DOMO,31.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217419,2012-02-25,REXALL,18.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217438,2012-02-25,CENTEX,80.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217571,2012-02-25,BOSTON PIZZA,17.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215170,2012-02-26,SUPER CLEAN,9.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214029,2012-02-27,FAS GAS,66.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215465,2012-02-28,FIBRENEW,1050.00,cash,,False,,,False,manual_2012_backfill,petty_cash_business_likely,cash method with non-specific vendor
217102,2012-02-28,CALGARY AIRPORT AUTHORITY,4.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
214030,2012-02-29,FAS GAS,49.26,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217253,2012-02-29,CENTEX,38.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217108,2012-03-01,CALGARY AIRPORT AUTHORITY,4.50,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
221574,2012-03-01,FIBRENEW,1050.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214975,2012-03-03,CENTEX,40.15,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214976,2012-03-03,CENTEX,40.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214977,2012-03-03,CENTEX,7.11,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215630,2012-03-03,LIQUOR BARN,108.78,cash,,False,,,False,manual_2012_backfill,liquor_cash_likely,liquor vendor keyword
214876,2012-03-04,PRAIRIE OFFICE SUPPLIES,18.21,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214991,2012-03-04,CENTEX,40.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215058,2012-03-04,MR SUDS INC.,8.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215631,2012-03-04,LIQUOR BARN,19.97,cash,,False,,,False,manual_2012_backfill,liquor_cash_likely,liquor vendor keyword
214958,2012-03-05,FAS GAS,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214972,2012-03-06,CENTEX,72.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214989,2012-03-08,CENTEX,7.11,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214990,2012-03-08,CENTEX,32.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217214,2012-03-08,RED DEER ADVOCATE,108.57,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217380,2012-03-12,STARBUCKS,5.62,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
217526,2012-03-12,GEORGE'S PIZZA,17.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217213,2012-03-13,NLA,252.37,reimbursement,,False,,,False,,employee_reimbursement_likely,reimbursement flag
145309,2012-03-19,WCB,1126.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
